python,r,test_case,python_result,r_result,overall,row_diff,col_diff,semantic_score,largest_common,edit_distance
df[(df.col1 == 1) & (df.col3 == 1)],"df[df$col1 == 1 & df$col3 == 1, ]","col0,col1,col2,col3
5,,ID_3,3
","col0,col1,col2,col3
","col0,col1,col2,col3
",1.0,1,1,1,,0.893
df[(df.col1 == 1) & (df.col3 == 1)],"df[df$col1 == 1 & df$col3 == 1, ]","col0,col1,col2,col3
4,1.0,ID_2,3
3,1.0,ID_8,7
3,0.0,ID_2,1
6,0.0,ID_8,7
7,4.0,ID_3,8
0,2.0,ID_3,1
7,5.0,ID_6,2
3,,ID_5,3
7,5.0,ID_5,6
","col0,col1,col2,col3
","col0,col1,col2,col3
",1.0,1,1,1,,0.893
df[(df.col1 == 1) & (df.col3 == 1)],"df[df$col1 == 1 & df$col3 == 1, ]","col0,col1,col2,col3
2,7,ID_4,3
","col0,col1,col2,col3
","col0,col1,col2,col3
",1.0,1,1,1,,0.893
df[(df.col1 == 1) & (df.col3 == 1)],"df[df$col1 == 1 & df$col3 == 1, ]","col0,col1,col2,col3
9,,ID_0,5
","col0,col1,col2,col3
","col0,col1,col2,col3
",1.0,1,1,1,,0.893
df[(df.col1 == 1) & (df.col3 == 1)],"df[df$col1 == 1 & df$col3 == 1, ]","col0,col1,col2,col3
5,4.0,,6.0
4,7.0,ID_8,4.0
5,0.0,ID_5,3.0
7,8.0,,5.0
8,4.0,ID_2,3.0
3,5.0,ID_4,8.0
8,8.0,ID_7,
8,,ID_5,7.0
9,3.0,ID_8,4.0
","col0,col1,col2,col3
","col0,col1,col2,col3
",1.0,1,1,1,,0.893
df[(df.col1 == 1) & (df.col3 == 1)],"df[df$col1 == 1 & df$col3 == 1, ]","col0,col1,col2,col3
8.0,0.0,ID_0,1.0
,6.0,ID_3,
7.0,,ID_8,
7.0,8.0,ID_1,1.0
9.0,0.0,ID_3,
2.0,0.0,,4.0
8.0,,ID_2,5.0
,5.0,ID_2,1.0
","col0,col1,col2,col3
","col0,col1,col2,col3
,,NA,
",0.0,,,0,,0.893
df[(df.col1 == 1) & (df.col3 == 1)],"df[df$col1 == 1 & df$col3 == 1, ]","col0,col1,col2,col3
0.0,1.0,ID_8,2.0
1.0,5.0,,5.0
1.0,4.0,ID_5,5.0
,8.0,,
5.0,,ID_8,2.0
2.0,1.0,ID_8,7.0
8.0,4.0,ID_5,1.0
","col0,col1,col2,col3
","col0,col1,col2,col3
",1.0,1,1,1,,0.893
df[(df.col1 == 1) & (df.col3 == 1)],"filter(df, col1 == 1, col3 == 1)",,,,1.0,,,,,0.655
df[(df.col1 == 1) & (df.col3 == 1)],"filter(df, col1 == 1, col3 == 1)","col0,col1,col2,col3
2,5,ID_3,7
3,3,ID_8,8
","col0,col1,col2,col3
","col0,col1,col2,col3
",1.0,1,1,1,,0.655
df[(df.col1 == 1) & (df.col3 == 1)],"filter(df, col1 == 1, col3 == 1)","col0,col1,col2,col3
6,1.0,ID_2,6
1,,ID_5,2
0,3.0,ID_6,3
5,3.0,ID_8,5
3,0.0,ID_7,5
5,2.0,,5
6,4.0,ID_0,3
8,6.0,ID_8,4
1,3.0,ID_7,2
","col0,col1,col2,col3
","col0,col1,col2,col3
",1.0,1,1,1,,0.655
df[(df.col1 == 1) & (df.col3 == 1)],"filter(df, col1 == 1, col3 == 1)","col0,col1,col2,col3
8,6.0,ID_2,0.0
1,8.0,ID_3,
2,2.0,ID_5,1.0
8,4.0,ID_8,4.0
2,3.0,,7.0
4,,ID_8,5.0
6,5.0,ID_8,2.0
1,6.0,ID_0,2.0
4,0.0,ID_3,4.0
1,2.0,ID_5,
","col0,col1,col2,col3
","col0,col1,col2,col3
",1.0,1,1,1,,0.655
df[(df.col1 == 1) & (df.col3 == 1)],"filter(df, col1 == 1, col3 == 1)","col0,col1,col2,col3
5,,ID_3,3
","col0,col1,col2,col3
","col0,col1,col2,col3
",1.0,1,1,1,,0.655
df[(df.col1 == 1) & (df.col3 == 1)],"filter(df, col1 == 1, col3 == 1)","col0,col1,col2,col3
4,1.0,ID_2,3
3,1.0,ID_8,7
3,0.0,ID_2,1
6,0.0,ID_8,7
7,4.0,ID_3,8
0,2.0,ID_3,1
7,5.0,ID_6,2
3,,ID_5,3
7,5.0,ID_5,6
","col0,col1,col2,col3
","col0,col1,col2,col3
",1.0,1,1,1,,0.655
df[(df.col1 == 1) & (df.col3 == 1)],"filter(df, col1 == 1, col3 == 1)","col0,col1,col2,col3
2,7,ID_4,3
","col0,col1,col2,col3
","col0,col1,col2,col3
",1.0,1,1,1,,0.655
df[(df.col1 == 1) & (df.col3 == 1)],"filter(df, col1 == 1, col3 == 1)","col0,col1,col2,col3
9,,ID_0,5
","col0,col1,col2,col3
","col0,col1,col2,col3
",1.0,1,1,1,,0.655
df[(df.col1 == 1) & (df.col3 == 1)],"filter(df, col1 == 1, col3 == 1)","col0,col1,col2,col3
5,4.0,,6.0
4,7.0,ID_8,4.0
5,0.0,ID_5,3.0
7,8.0,,5.0
8,4.0,ID_2,3.0
3,5.0,ID_4,8.0
8,8.0,ID_7,
8,,ID_5,7.0
9,3.0,ID_8,4.0
","col0,col1,col2,col3
","col0,col1,col2,col3
",1.0,1,1,1,,0.655
df[(df.col1 == 1) & (df.col3 == 1)],"filter(df, col1 == 1, col3 == 1)","col0,col1,col2,col3
8.0,0.0,ID_0,1.0
,6.0,ID_3,
7.0,,ID_8,
7.0,8.0,ID_1,1.0
9.0,0.0,ID_3,
2.0,0.0,,4.0
8.0,,ID_2,5.0
,5.0,ID_2,1.0
","col0,col1,col2,col3
","col0,col1,col2,col3
",1.0,1,1,1,,0.655
df[(df.col1 == 1) & (df.col3 == 1)],"filter(df, col1 == 1, col3 == 1)","col0,col1,col2,col3
0.0,1.0,ID_8,2.0
1.0,5.0,,5.0
1.0,4.0,ID_5,5.0
,8.0,,
5.0,,ID_8,2.0
2.0,1.0,ID_8,7.0
8.0,4.0,ID_5,1.0
","col0,col1,col2,col3
","col0,col1,col2,col3
",1.0,1,1,1,,0.655
df.iloc[:8],"select(df, -c(col1, col2))",,,,0.236,,,,,0.422
df.iloc[:8],"select(df, -c(col1, col2))","col0,col1,col2,col3
2,5,ID_3,7
3,3,ID_8,8
","col0,col1,col2,col3
2,5,ID_3,7
3,3,ID_8,8
","col0,col3
2,7
3,8
",0.25,1.0,0.5,0.5,"Row: 0:1, Col: 0:1",0.422
df.iloc[:8],"select(df, -c(col1, col2))","col0,col1,col2,col3
6,1.0,ID_2,6
1,,ID_5,2
0,3.0,ID_6,3
5,3.0,ID_8,5
3,0.0,ID_7,5
5,2.0,,5
6,4.0,ID_0,3
8,6.0,ID_8,4
1,3.0,ID_7,2
","col0,col1,col2,col3
6,1.0,ID_2,6
1,,ID_5,2
0,3.0,ID_6,3
5,3.0,ID_8,5
3,0.0,ID_7,5
5,2.0,,5
6,4.0,ID_0,3
8,6.0,ID_8,4
","col0,col3
6,6
1,2
0,3
5,5
3,5
5,5
6,3
8,4
1,2
",0.25,0.889,0.5,0.562,"Row: 1:8, Col: 0:1",0.422
df.iloc[:8],"select(df, -c(col1, col2))","col0,col1,col2,col3
8,6.0,ID_2,0.0
1,8.0,ID_3,
2,2.0,ID_5,1.0
8,4.0,ID_8,4.0
2,3.0,,7.0
4,,ID_8,5.0
6,5.0,ID_8,2.0
1,6.0,ID_0,2.0
4,0.0,ID_3,4.0
1,2.0,ID_5,
","col0,col1,col2,col3
8,6.0,ID_2,0.0
1,8.0,ID_3,
2,2.0,ID_5,1.0
8,4.0,ID_8,4.0
2,3.0,,7.0
4,,ID_8,5.0
6,5.0,ID_8,2.0
1,6.0,ID_0,2.0
","col0,col3
8,0.0
1,
2,1.0
8,4.0
2,7.0
4,5.0
6,2.0
1,2.0
4,4.0
1,
",0.225,0.8,0.5,0.562,"Row: 2:9, Col: 0:1",0.422
df.iloc[:8],"select(df, -c(col1, col2))","col0,col1,col2,col3
5,,ID_3,3
","col0,col1,col2,col3
5,,ID_3,3
","col0,col3
5,3
",0.25,1.0,0.5,0.5,"Row: 0:0, Col: 0:1",0.422
df.iloc[:8],"select(df, -c(col1, col2))","col0,col1,col2,col3
4,1.0,ID_2,3
3,1.0,ID_8,7
3,0.0,ID_2,1
6,0.0,ID_8,7
7,4.0,ID_3,8
0,2.0,ID_3,1
7,5.0,ID_6,2
3,,ID_5,3
7,5.0,ID_5,6
","col0,col1,col2,col3
4,1.0,ID_2,3
3,1.0,ID_8,7
3,0.0,ID_2,1
6,0.0,ID_8,7
7,4.0,ID_3,8
0,2.0,ID_3,1
7,5.0,ID_6,2
3,,ID_5,3
","col0,col3
4,3
3,7
3,1
6,7
7,8
0,1
7,2
3,3
7,6
",0.2222222222222222,0.889,0.5,0.5,"Row: 1:8, Col: 0:1",0.422
df.iloc[:8],"select(df, -c(col1, col2))","col0,col1,col2,col3
2,7,ID_4,3
","col0,col1,col2,col3
2,7,ID_4,3
","col0,col3
2,3
",0.25,1.0,0.5,0.5,"Row: 0:0, Col: 0:1",0.422
df.iloc[:8],"select(df, -c(col1, col2))","col0,col1,col2,col3
9,,ID_0,5
","col0,col1,col2,col3
9,,ID_0,5
","col0,col3
9,5
",0.25,1.0,0.5,0.5,"Row: 0:0, Col: 0:1",0.422
df.iloc[:8],"select(df, -c(col1, col2))","col0,col1,col2,col3
5,4.0,,6.0
4,7.0,ID_8,4.0
5,0.0,ID_5,3.0
7,8.0,,5.0
8,4.0,ID_2,3.0
3,5.0,ID_4,8.0
8,8.0,ID_7,
8,,ID_5,7.0
9,3.0,ID_8,4.0
","col0,col1,col2,col3
5,4.0,,6.0
4,7.0,ID_8,4.0
5,0.0,ID_5,3.0
7,8.0,,5.0
8,4.0,ID_2,3.0
3,5.0,ID_4,8.0
8,8.0,ID_7,
8,,ID_5,7.0
","col0,col3
5,6.0
4,4.0
5,3.0
7,5.0
8,3.0
3,8.0
8,
8,7.0
9,4.0
",0.2222222222222222,0.889,0.5,0.5,"Row: 1:8, Col: 0:1",0.422
df.iloc[:8],"select(df, -c(col1, col2))","col0,col1,col2,col3
8.0,0.0,ID_0,1.0
,6.0,ID_3,
7.0,,ID_8,
7.0,8.0,ID_1,1.0
9.0,0.0,ID_3,
2.0,0.0,,4.0
8.0,,ID_2,5.0
,5.0,ID_2,1.0
","col0,col1,col2,col3
8.0,0.0,ID_0,1.0
,6.0,ID_3,
7.0,,ID_8,
7.0,8.0,ID_1,1.0
9.0,0.0,ID_3,
2.0,0.0,,4.0
8.0,,ID_2,5.0
,5.0,ID_2,1.0
","col0,col3
8.0,1.0
,
7.0,
7.0,1.0
9.0,
2.0,4.0
8.0,5.0
,1.0
",0.1875,1.0,0.5,0.375,"Row: 0:7, Col: 0:1",0.422
df.iloc[:8],"select(df, -c(col1, col2))","col0,col1,col2,col3
0.0,1.0,ID_8,2.0
1.0,5.0,,5.0
1.0,4.0,ID_5,5.0
,8.0,,
5.0,,ID_8,2.0
2.0,1.0,ID_8,7.0
8.0,4.0,ID_5,1.0
","col0,col1,col2,col3
0.0,1.0,ID_8,2.0
1.0,5.0,,5.0
1.0,4.0,ID_5,5.0
,8.0,,
5.0,,ID_8,2.0
2.0,1.0,ID_8,7.0
8.0,4.0,ID_5,1.0
","col0,col3
0.0,2.0
1.0,5.0
1.0,5.0
,
5.0,2.0
2.0,7.0
8.0,1.0
",0.25,1.0,0.5,0.5,"Row: 0:6, Col: 0:1",0.422
df.iloc[:8],"df[c(""col1"")]",,,,0.166,,,,,0.63
df.iloc[:8],"df[c(""col1"")]","col0,col1,col2,col3
2,5,ID_3,7
3,3,ID_8,8
","col0,col1,col2,col3
2,5,ID_3,7
3,3,ID_8,8
","col1
5
3
",0.25,1.0,0.25,1.0,"Row: 0:1, Col: 1:1",0.63
df.iloc[:8],"df[c(""col1"")]","col0,col1,col2,col3
6,1.0,ID_2,6
1,,ID_5,2
0,3.0,ID_6,3
5,3.0,ID_8,5
3,0.0,ID_7,5
5,2.0,,5
6,4.0,ID_0,3
8,6.0,ID_8,4
1,3.0,ID_7,2
","col0,col1,col2,col3
6,1.0,ID_2,6
1,,ID_5,2
0,3.0,ID_6,3
5,3.0,ID_8,5
3,0.0,ID_7,5
5,2.0,,5
6,4.0,ID_0,3
8,6.0,ID_8,4
","col1
1.0
""""
3.0
3.0
0.0
2.0
4.0
6.0
3.0
",0.19444444444444442,0.889,0.25,0.875,"Row: 1:8, Col: 1:1",0.63
df.iloc[:8],"df[c(""col1"")]","col0,col1,col2,col3
8,6.0,ID_2,0.0
1,8.0,ID_3,
2,2.0,ID_5,1.0
8,4.0,ID_8,4.0
2,3.0,,7.0
4,,ID_8,5.0
6,5.0,ID_8,2.0
1,6.0,ID_0,2.0
4,0.0,ID_3,4.0
1,2.0,ID_5,
","col0,col1,col2,col3
8,6.0,ID_2,0.0
1,8.0,ID_3,
2,2.0,ID_5,1.0
8,4.0,ID_8,4.0
2,3.0,,7.0
4,,ID_8,5.0
6,5.0,ID_8,2.0
1,6.0,ID_0,2.0
","col1
6.0
8.0
2.0
4.0
3.0
""""
5.0
6.0
0.0
2.0
",0.17500000000000002,0.8,0.25,0.875,"Row: 2:9, Col: 1:1",0.63
df.iloc[:8],"df[c(""col1"")]","col0,col1,col2,col3
5,,ID_3,3
","col0,col1,col2,col3
5,,ID_3,3
","col1
""""
",0.0,1.0,0.25,0.0,"Row: 0:0, Col: 0:0",0.63
df.iloc[:8],"df[c(""col1"")]","col0,col1,col2,col3
4,1.0,ID_2,3
3,1.0,ID_8,7
3,0.0,ID_2,1
6,0.0,ID_8,7
7,4.0,ID_3,8
0,2.0,ID_3,1
7,5.0,ID_6,2
3,,ID_5,3
7,5.0,ID_5,6
","col0,col1,col2,col3
4,1.0,ID_2,3
3,1.0,ID_8,7
3,0.0,ID_2,1
6,0.0,ID_8,7
7,4.0,ID_3,8
0,2.0,ID_3,1
7,5.0,ID_6,2
3,,ID_5,3
","col1
1.0
1.0
0.0
0.0
4.0
2.0
5.0
""""
5.0
",0.19444444444444442,0.889,0.25,0.875,"Row: 1:8, Col: 1:1",0.63
df.iloc[:8],"df[c(""col1"")]","col0,col1,col2,col3
2,7,ID_4,3
","col0,col1,col2,col3
2,7,ID_4,3
","col1
7
",0.25,1.0,0.25,1.0,"Row: 0:0, Col: 1:1",0.63
df.iloc[:8],"df[c(""col1"")]","col0,col1,col2,col3
9,,ID_0,5
","col0,col1,col2,col3
9,,ID_0,5
","col1
""""
",0.0,1.0,0.25,0.0,"Row: 0:0, Col: 0:0",0.63
df.iloc[:8],"df[c(""col1"")]","col0,col1,col2,col3
5,4.0,,6.0
4,7.0,ID_8,4.0
5,0.0,ID_5,3.0
7,8.0,,5.0
8,4.0,ID_2,3.0
3,5.0,ID_4,8.0
8,8.0,ID_7,
8,,ID_5,7.0
9,3.0,ID_8,4.0
","col0,col1,col2,col3
5,4.0,,6.0
4,7.0,ID_8,4.0
5,0.0,ID_5,3.0
7,8.0,,5.0
8,4.0,ID_2,3.0
3,5.0,ID_4,8.0
8,8.0,ID_7,
8,,ID_5,7.0
","col1
4.0
7.0
0.0
8.0
4.0
5.0
8.0
""""
3.0
",0.19444444444444442,0.889,0.25,0.875,"Row: 1:8, Col: 1:1",0.63
df.iloc[:8],"df[c(""col1"")]","col0,col1,col2,col3
8.0,0.0,ID_0,1.0
,6.0,ID_3,
7.0,,ID_8,
7.0,8.0,ID_1,1.0
9.0,0.0,ID_3,
2.0,0.0,,4.0
8.0,,ID_2,5.0
,5.0,ID_2,1.0
","col0,col1,col2,col3
8.0,0.0,ID_0,1.0
,6.0,ID_3,
7.0,,ID_8,
7.0,8.0,ID_1,1.0
9.0,0.0,ID_3,
2.0,0.0,,4.0
8.0,,ID_2,5.0
,5.0,ID_2,1.0
","col1
0.0
6.0
""""
8.0
0.0
0.0
""""
5.0
",0.1875,1.0,0.25,0.75,"Row: 0:7, Col: 1:1",0.63
df.iloc[:8],"df[c(""col1"")]","col0,col1,col2,col3
0.0,1.0,ID_8,2.0
1.0,5.0,,5.0
1.0,4.0,ID_5,5.0
,8.0,,
5.0,,ID_8,2.0
2.0,1.0,ID_8,7.0
8.0,4.0,ID_5,1.0
","col0,col1,col2,col3
0.0,1.0,ID_8,2.0
1.0,5.0,,5.0
1.0,4.0,ID_5,5.0
,8.0,,
5.0,,ID_8,2.0
2.0,1.0,ID_8,7.0
8.0,4.0,ID_5,1.0
","col1
1.0
5.0
4.0
8.0
""""
1.0
4.0
",0.21428571428571427,1.0,0.25,0.857,"Row: 0:6, Col: 1:1",0.63
df.iloc[:8],"df[1:7, ]",,,,0.609,,,,,0.621
df.iloc[:8],"df[1:7, ]","col0,col1,col2,col3
2,5,ID_3,7
3,3,ID_8,8
","col0,col1,col2,col3
2,5,ID_3,7
3,3,ID_8,8
","col0,col1,col2,col3
2,5,ID_3,7
3,3,ID_8,8
-2147483648,-2147483648,NA,-2147483648
-2147483648,-2147483648,NA,-2147483648
-2147483648,-2147483648,NA,-2147483648
-2147483648,-2147483648,NA,-2147483648
-2147483648,-2147483648,NA,-2147483648
",0.2857142857142857,0.286,1.0,1.0,"Row: 0:1, Col: 0:3",0.621
df.iloc[:8],"df[1:7, ]","col0,col1,col2,col3
6,1.0,ID_2,6
1,,ID_5,2
0,3.0,ID_6,3
5,3.0,ID_8,5
3,0.0,ID_7,5
5,2.0,,5
6,4.0,ID_0,3
8,6.0,ID_8,4
1,3.0,ID_7,2
","col0,col1,col2,col3
6,1.0,ID_2,6
1,,ID_5,2
0,3.0,ID_6,3
5,3.0,ID_8,5
3,0.0,ID_7,5
5,2.0,,5
6,4.0,ID_0,3
8,6.0,ID_8,4
","col0,col1,col2,col3
6,1.0,ID_2,6
1,,ID_5,2
0,3.0,ID_6,3
5,3.0,ID_8,5
3,0.0,ID_7,5
5,2.0,,5
6,4.0,ID_0,3
",0.875,0.875,1.0,1.0,"Row: 0:6, Col: 0:3",0.621
df.iloc[:8],"df[1:7, ]","col0,col1,col2,col3
8,6.0,ID_2,0.0
1,8.0,ID_3,
2,2.0,ID_5,1.0
8,4.0,ID_8,4.0
2,3.0,,7.0
4,,ID_8,5.0
6,5.0,ID_8,2.0
1,6.0,ID_0,2.0
4,0.0,ID_3,4.0
1,2.0,ID_5,
","col0,col1,col2,col3
8,6.0,ID_2,0.0
1,8.0,ID_3,
2,2.0,ID_5,1.0
8,4.0,ID_8,4.0
2,3.0,,7.0
4,,ID_8,5.0
6,5.0,ID_8,2.0
1,6.0,ID_0,2.0
","col0,col1,col2,col3
8,6.0,ID_2,0.0
1,8.0,ID_3,
2,2.0,ID_5,1.0
8,4.0,ID_8,4.0
2,3.0,,7.0
4,,ID_8,5.0
6,5.0,ID_8,2.0
",0.875,0.875,1.0,1.0,"Row: 0:6, Col: 0:3",0.621
df.iloc[:8],"df[1:7, ]","col0,col1,col2,col3
5,,ID_3,3
","col0,col1,col2,col3
5,,ID_3,3
","col0,col1,col2,col3
5,,ID_3,3
-2147483648,,NA,-2147483648
-2147483648,,NA,-2147483648
-2147483648,,NA,-2147483648
-2147483648,,NA,-2147483648
-2147483648,,NA,-2147483648
-2147483648,,NA,-2147483648
",0.14285714285714285,0.143,1.0,1.0,"Row: 0:0, Col: 0:3",0.621
df.iloc[:8],"df[1:7, ]","col0,col1,col2,col3
4,1.0,ID_2,3
3,1.0,ID_8,7
3,0.0,ID_2,1
6,0.0,ID_8,7
7,4.0,ID_3,8
0,2.0,ID_3,1
7,5.0,ID_6,2
3,,ID_5,3
7,5.0,ID_5,6
","col0,col1,col2,col3
4,1.0,ID_2,3
3,1.0,ID_8,7
3,0.0,ID_2,1
6,0.0,ID_8,7
7,4.0,ID_3,8
0,2.0,ID_3,1
7,5.0,ID_6,2
3,,ID_5,3
","col0,col1,col2,col3
4,1.0,ID_2,3
3,1.0,ID_8,7
3,0.0,ID_2,1
6,0.0,ID_8,7
7,4.0,ID_3,8
0,2.0,ID_3,1
7,5.0,ID_6,2
",0.875,0.875,1.0,1.0,"Row: 0:6, Col: 0:3",0.621
df.iloc[:8],"df[1:7, ]","col0,col1,col2,col3
2,7,ID_4,3
","col0,col1,col2,col3
2,7,ID_4,3
","col0,col1,col2,col3
2,7,ID_4,3
-2147483648,-2147483648,NA,-2147483648
-2147483648,-2147483648,NA,-2147483648
-2147483648,-2147483648,NA,-2147483648
-2147483648,-2147483648,NA,-2147483648
-2147483648,-2147483648,NA,-2147483648
-2147483648,-2147483648,NA,-2147483648
",0.14285714285714285,0.143,1.0,1.0,"Row: 0:0, Col: 0:3",0.621
df.iloc[:8],"df[1:7, ]","col0,col1,col2,col3
9,,ID_0,5
","col0,col1,col2,col3
9,,ID_0,5
","col0,col1,col2,col3
9,,ID_0,5
-2147483648,,NA,-2147483648
-2147483648,,NA,-2147483648
-2147483648,,NA,-2147483648
-2147483648,,NA,-2147483648
-2147483648,,NA,-2147483648
-2147483648,,NA,-2147483648
",0.14285714285714285,0.143,1.0,1.0,"Row: 0:0, Col: 0:3",0.621
df.iloc[:8],"df[1:7, ]","col0,col1,col2,col3
5,4.0,,6.0
4,7.0,ID_8,4.0
5,0.0,ID_5,3.0
7,8.0,,5.0
8,4.0,ID_2,3.0
3,5.0,ID_4,8.0
8,8.0,ID_7,
8,,ID_5,7.0
9,3.0,ID_8,4.0
","col0,col1,col2,col3
5,4.0,,6.0
4,7.0,ID_8,4.0
5,0.0,ID_5,3.0
7,8.0,,5.0
8,4.0,ID_2,3.0
3,5.0,ID_4,8.0
8,8.0,ID_7,
8,,ID_5,7.0
","col0,col1,col2,col3
5,4.0,,6.0
4,7.0,ID_8,4.0
5,0.0,ID_5,3.0
7,8.0,,5.0
8,4.0,ID_2,3.0
3,5.0,ID_4,8.0
8,8.0,ID_7,
",0.875,0.875,1.0,1.0,"Row: 0:6, Col: 0:3",0.621
df.iloc[:8],"df[1:7, ]","col0,col1,col2,col3
8.0,0.0,ID_0,1.0
,6.0,ID_3,
7.0,,ID_8,
7.0,8.0,ID_1,1.0
9.0,0.0,ID_3,
2.0,0.0,,4.0
8.0,,ID_2,5.0
,5.0,ID_2,1.0
","col0,col1,col2,col3
8.0,0.0,ID_0,1.0
,6.0,ID_3,
7.0,,ID_8,
7.0,8.0,ID_1,1.0
9.0,0.0,ID_3,
2.0,0.0,,4.0
8.0,,ID_2,5.0
,5.0,ID_2,1.0
","col0,col1,col2,col3
8.0,0.0,ID_0,1.0
,6.0,ID_3,
7.0,,ID_8,
7.0,8.0,ID_1,1.0
9.0,0.0,ID_3,
2.0,0.0,,4.0
8.0,,ID_2,5.0
",0.875,0.875,1.0,1.0,"Row: 0:6, Col: 0:3",0.621
df.iloc[:8],"df[1:7, ]","col0,col1,col2,col3
0.0,1.0,ID_8,2.0
1.0,5.0,,5.0
1.0,4.0,ID_5,5.0
,8.0,,
5.0,,ID_8,2.0
2.0,1.0,ID_8,7.0
8.0,4.0,ID_5,1.0
","col0,col1,col2,col3
0.0,1.0,ID_8,2.0
1.0,5.0,,5.0
1.0,4.0,ID_5,5.0
,8.0,,
5.0,,ID_8,2.0
2.0,1.0,ID_8,7.0
8.0,4.0,ID_5,1.0
","col0,col1,col2,col3
0.0,1.0,ID_8,2.0
1.0,5.0,,5.0
1.0,4.0,ID_5,5.0
,8.0,,
5.0,,ID_8,2.0
2.0,1.0,ID_8,7.0
8.0,4.0,ID_5,1.0
",1.0,1.0,1.0,1.0,"Row: 0:6, Col: 0:3",0.621
df.iloc[:8],"select(df, col1:col3)",,,,0.71,,,,,0.438
df.iloc[:8],"select(df, col1:col3)","col0,col1,col2,col3
2,5,ID_3,7
3,3,ID_8,8
","col0,col1,col2,col3
2,5,ID_3,7
3,3,ID_8,8
","col1,col2,col3
5,ID_3,7
3,ID_8,8
",0.75,1.0,0.75,1.0,"Row: 0:1, Col: 1:3",0.438
df.iloc[:8],"select(df, col1:col3)","col0,col1,col2,col3
6,1.0,ID_2,6
1,,ID_5,2
0,3.0,ID_6,3
5,3.0,ID_8,5
3,0.0,ID_7,5
5,2.0,,5
6,4.0,ID_0,3
8,6.0,ID_8,4
1,3.0,ID_7,2
","col0,col1,col2,col3
6,1.0,ID_2,6
1,,ID_5,2
0,3.0,ID_6,3
5,3.0,ID_8,5
3,0.0,ID_7,5
5,2.0,,5
6,4.0,ID_0,3
8,6.0,ID_8,4
","col1,col2,col3
1.0,ID_2,6
,ID_5,2
3.0,ID_6,3
3.0,ID_8,5
0.0,ID_7,5
2.0,,5
4.0,ID_0,3
6.0,ID_8,4
3.0,ID_7,2
",0.6666666666666666,0.889,0.75,1.0,"Row: 1:8, Col: 1:3",0.438
df.iloc[:8],"select(df, col1:col3)","col0,col1,col2,col3
8,6.0,ID_2,0.0
1,8.0,ID_3,
2,2.0,ID_5,1.0
8,4.0,ID_8,4.0
2,3.0,,7.0
4,,ID_8,5.0
6,5.0,ID_8,2.0
1,6.0,ID_0,2.0
4,0.0,ID_3,4.0
1,2.0,ID_5,
","col0,col1,col2,col3
8,6.0,ID_2,0.0
1,8.0,ID_3,
2,2.0,ID_5,1.0
8,4.0,ID_8,4.0
2,3.0,,7.0
4,,ID_8,5.0
6,5.0,ID_8,2.0
1,6.0,ID_0,2.0
","col1,col2,col3
6.0,ID_2,0.0
8.0,ID_3,
2.0,ID_5,1.0
4.0,ID_8,4.0
3.0,,7.0
,ID_8,5.0
5.0,ID_8,2.0
6.0,ID_0,2.0
0.0,ID_3,4.0
2.0,ID_5,
",0.6000000000000001,0.8,0.75,1.0,"Row: 2:9, Col: 1:3",0.438
df.iloc[:8],"select(df, col1:col3)","col0,col1,col2,col3
5,,ID_3,3
","col0,col1,col2,col3
5,,ID_3,3
","col1,col2,col3
,ID_3,3
",0.75,1.0,0.75,1.0,"Row: 0:0, Col: 1:3",0.438
df.iloc[:8],"select(df, col1:col3)","col0,col1,col2,col3
4,1.0,ID_2,3
3,1.0,ID_8,7
3,0.0,ID_2,1
6,0.0,ID_8,7
7,4.0,ID_3,8
0,2.0,ID_3,1
7,5.0,ID_6,2
3,,ID_5,3
7,5.0,ID_5,6
","col0,col1,col2,col3
4,1.0,ID_2,3
3,1.0,ID_8,7
3,0.0,ID_2,1
6,0.0,ID_8,7
7,4.0,ID_3,8
0,2.0,ID_3,1
7,5.0,ID_6,2
3,,ID_5,3
","col1,col2,col3
1.0,ID_2,3
1.0,ID_8,7
0.0,ID_2,1
0.0,ID_8,7
4.0,ID_3,8
2.0,ID_3,1
5.0,ID_6,2
,ID_5,3
5.0,ID_5,6
",0.6666666666666666,0.889,0.75,1.0,"Row: 1:8, Col: 1:3",0.438
df.iloc[:8],"select(df, col1:col3)","col0,col1,col2,col3
2,7,ID_4,3
","col0,col1,col2,col3
2,7,ID_4,3
","col1,col2,col3
7,ID_4,3
",0.75,1.0,0.75,1.0,"Row: 0:0, Col: 1:3",0.438
df.iloc[:8],"select(df, col1:col3)","col0,col1,col2,col3
9,,ID_0,5
","col0,col1,col2,col3
9,,ID_0,5
","col1,col2,col3
,ID_0,5
",0.75,1.0,0.75,1.0,"Row: 0:0, Col: 1:3",0.438
